type,release_year,rating,country,listed_in
0,2017,12,105,197
0,2018,11,503,0
0,2006,11,584,346
0,2015,9,251,209
1,2016,13,600,429
0,2007,7,600,333
0,2017,9,251,322
0,2007,5,742,278
1,2016,9,15,256
0,2007,11,485,52
0,2002,8,600,36
0,2016,8,600,305
0,1988,12,239,322
1,2011,13,600,418
0,2015,9,503,281
0,2015,11,441,325
0,2002,8,600,508
0,2000,12,251,197
0,2018,11,58,318
0,2007,8,600,355
0,1997,9,251,325
0,2017,12,251,315
0,1990,8,600,167
1,2003,9,125,387
0,1992,8,600,0
0,2011,12,251,327
0,2017,9,600,271
0,1992,8,600,0
0,2014,11,489,217
0,2009,6,600,20
0,2016,9,251,322
1,2010,9,600,442
0,2009,9,251,214
0,2013,11,485,206
0,1988,12,600,438
0,2016,11,336,322
0,2006,6,586,131
1,2016,11,291,494
0,2016,11,707,329
0,2017,11,58,271
0,2007,8,600,508
0,2016,8,182,328
0,2016,11,600,271
0,2018,6,603,124
0,2018,11,733,328
0,2015,6,165,39
0,1993,7,600,174
0,2015,9,251,365
0,2009,11,485,346
0,2012,9,366,217
0,2017,9,251,315
0,2018,12,600,134
0,2018,11,600,452
0,2017,12,251,315
1,1946,9,600,507
0,2002,11,251,324
0,1998,11,2,322
0,2018,11,162,315
1,2016,10,503,102
1,2006,12,503,100
0,2010,9,600,60
0,2016,11,165,322
0,1986,8,715,17
0,1980,9,600,305
0,2018,11,86,278
0,2018,6,478,275
0,1980,6,600,9
1,2018,9,600,482
0,2016,11,396,318
0,2018,11,503,316
1,2010,9,251,241
1,2016,14,733,419
1,2015,14,600,418
1,2016,14,733,418
1,2004,14,600,418
1,1998,14,647,418
1,2008,14,600,418
1,2000,14,187,418
1,1999,14,647,418
1,2006,14,600,418
1,2003,14,692,418
1,2007,14,693,418
1,2009,14,600,418
1,2005,14,692,418
1,2011,14,600,418
0,2011,14,600,438
0,2011,14,600,120
0,2011,14,600,438
1,2014,14,733,418
0,2014,14,600,438
1,2012,14,733,418
0,2012,14,600,148
0,2012,14,600,438
1,2001,14,600,418
1,1997,14,647,418
1,2002,14,691,418
1,1996,14,647,418
1,2013,14,600,418
0,2013,14,600,120
0,2013,14,600,120
0,2013,11,265,315
0,1942,9,600,170
0,2013,9,251,365
0,2015,5,600,271
0,1996,8,600,340
0,1984,9,239,217
1,2017,13,733,429
0,2017,11,600,316
0,2018,11,600,227
1,2011,12,600,231
0,2019,11,58,271
1,2016,11,2,395
0,2000,9,251,39
0,1994,8,600,168
0,2014,9,69,322
0,2012,8,503,0
0,2011,9,251,197
0,2019,11,600,286
1,2015,11,600,387
0,2008,7,586,0
1,2009,11,480,389
0,2015,7,690,305
1,2017,11,733,399
1,2018,9,733,468
0,2008,6,600,124
1,2012,9,733,390
0,2009,6,600,120
0,2008,8,600,314
0,2013,11,45,281
0,2015,12,251,322
0,1980,8,600,177
0,2015,9,251,322
0,2015,5,600,271
0,2016,9,105,25
0,1996,9,251,325
0,1974,12,251,196
0,2018,6,600,124
0,1985,9,251,173
1,2012,9,251,408
0,2018,12,419,322
0,2005,9,251,197
0,2018,11,433,46
0,2010,11,251,349
0,2017,9,378,324
0,2016,5,600,271
1,2015,9,251,390
0,2011,9,150,322
0,2011,12,251,217
1,2015,11,733,390
0,1955,7,600,171
1,2004,9,340,387
0,2018,11,58,305
1,2016,11,600,261
0,2016,11,15,341
0,1984,7,600,30
0,2017,9,251,322
0,2017,12,503,278
0,2016,12,733,271
0,2015,11,150,39
0,2012,8,600,285
0,2015,12,336,25
0,2015,8,75,36
0,2010,7,600,333
0,2017,7,588,337
1,2014,9,58,257
0,2010,8,222,47
0,2017,11,600,285
0,2016,11,600,271
0,1980,8,239,25
0,2016,5,251,322
1,2017,11,733,241
0,2014,8,246,38
1,2017,12,503,110
0,2008,8,715,333
0,2012,5,340,315
1,2016,11,600,383
0,2008,8,600,340
0,2015,9,251,322
1,2017,11,555,98
0,2013,11,251,346
1,2010,9,251,389
0,2011,11,251,315
0,2010,9,251,315
0,2015,9,366,322
0,2016,9,301,278
0,2018,9,503,50
1,1985,11,683,75
0,1976,6,600,17
0,1979,6,600,339
0,1982,6,600,339
0,1985,6,600,339
0,1990,7,600,339
0,2017,8,600,60
0,2014,11,150,322
0,2018,11,600,271
0,2015,11,731,271
0,2014,9,253,26
0,2015,8,282,314
0,2017,11,58,208
0,2012,14,542,146
1,2016,9,485,392
0,2016,12,733,280
0,1968,8,600,178
0,1998,8,600,305
1,2004,12,340,387
0,2017,11,251,315
0,2016,11,340,49
0,1995,8,239,25
0,2005,7,654,227
0,2004,9,251,53
0,1999,6,600,227
0,2018,9,600,333
0,2018,9,600,508
0,2015,6,600,133
1,2013,5,600,301
0,2013,5,600,466
0,2016,9,251,322
0,2016,11,301,278
0,2003,7,600,0
0,1982,9,251,315
0,2013,11,305,278
0,2014,11,489,325
0,2016,9,58,229
0,1983,9,251,325
1,2014,12,378,390
0,2016,11,251,278
0,2012,8,600,212
0,2016,11,251,322
0,2016,9,251,325
0,2007,12,251,324
0,2014,9,150,322
0,2017,11,251,322
0,2017,12,251,322
0,2013,9,150,214
0,2018,7,429,37
0,2018,13,733,120
0,1945,9,600,170
0,2008,9,251,197
0,1964,9,251,173
0,2014,12,600,124
0,2010,10,19,120
0,2010,7,162,322
0,2015,9,58,216
0,2016,12,21,25
0,2005,9,251,322
0,2017,9,251,322
0,2008,9,251,308
0,2018,11,600,285
1,2014,12,733,289
0,2012,9,251,324
0,1982,9,251,184
0,2017,11,600,329
0,2017,11,600,49
0,2018,11,150,217
1,2015,10,600,442
0,2013,7,716,194
0,2019,8,600,305
0,2014,8,600,196
0,2017,6,600,120
0,1955,12,305,162
0,2000,8,600,204
0,2013,7,600,204
0,1993,8,600,171
0,1988,8,600,194
0,1998,12,600,120
0,2010,7,719,21
0,1997,8,600,341
0,2000,8,600,341
0,2012,11,600,0
0,1993,6,600,123
0,2012,7,470,280
0,2011,7,600,60
0,2007,12,245,324
1,2014,9,433,375
0,2015,7,730,340
0,2013,12,600,278
0,2013,12,600,278
0,2013,12,600,278
0,2014,12,503,278
0,2013,12,600,278
0,2013,9,503,271
0,2014,12,600,271
0,2013,12,503,271
0,2014,12,503,278
0,2014,12,715,278
0,2012,9,489,214
0,2010,7,539,281
0,2017,11,238,315
1,2015,9,495,405
0,2011,8,600,0
0,2010,8,600,200
0,2008,8,600,200
0,2016,16,528,325
0,1999,8,340,197
0,2019,11,600,305
1,2016,11,295,232
0,2011,9,251,214
1,1986,9,308,493
0,2002,11,251,328
0,2012,9,251,315
0,2002,12,251,216
0,2002,9,239,322
0,2011,7,600,341
0,2008,9,251,322
0,2019,12,600,271
0,2010,8,600,355
1,2017,9,586,97
0,2009,7,658,20
0,1990,11,251,39
0,2016,13,600,438
0,2018,13,15,438
0,2017,13,15,438
0,2016,9,251,322
0,2013,8,600,314
0,2009,6,714,124
0,2016,11,586,285
0,2017,9,271,328
0,2004,11,485,346
0,2017,11,306,328
1,2008,13,600,418
0,2014,10,251,315
0,2018,11,600,49
0,2012,8,64,341
0,2016,12,600,271
1,2015,11,405,239
1,2008,9,123,396
0,2013,9,251,39
0,2015,12,272,217
0,2017,7,477,41
0,2017,11,383,346
0,2016,11,600,341
0,2015,8,600,200
0,2014,8,486,0
1,2016,9,600,442
1,2016,9,600,442
0,2016,7,109,20
0,2016,11,108,52
0,2014,10,640,286
0,2010,7,600,60
0,2015,8,600,196
0,2004,6,600,227
0,1996,8,600,314
0,1993,8,600,508
1,2018,11,600,442
0,2015,8,567,39
0,1998,7,600,28
0,2008,8,600,196
0,2017,11,600,286
0,2015,7,600,182
0,2016,8,600,36
0,2005,9,251,217
0,2018,11,600,271
0,2013,11,272,322
0,1991,5,340,209
0,2018,7,600,13
0,2018,7,600,13
0,2009,8,131,55
0,2017,11,600,333
0,2003,7,600,227
0,2014,8,27,38
0,2016,5,600,286
1,2016,11,485,390
0,2011,6,600,310
0,2019,11,600,342
0,2016,5,503,271
1,2014,13,600,418
0,1976,6,600,331
0,2017,7,600,196
0,2019,9,503,286
0,2007,7,600,60
0,2018,6,600,20
0,2018,9,503,271
0,2015,8,600,314
0,2012,8,640,184
0,2018,11,316,327
0,2001,6,600,124
0,2002,6,600,124
0,2003,6,600,124
0,2015,11,441,25
0,2018,11,600,342
0,2019,9,600,508
0,2015,8,58,0
0,2015,9,94,271
0,2017,7,600,13
1,2014,9,600,459
0,2013,11,503,315
1,2015,11,472,406
0,2006,12,600,278
0,2008,8,600,182
0,2018,9,150,214
0,2017,8,600,341
0,2010,9,251,322
0,2010,11,485,346
0,2015,12,600,271
1,2010,12,618,418
1,2017,14,433,419
0,2014,7,600,355
0,2014,5,29,281
1,2015,11,600,381
0,2017,12,251,217
0,2020,11,600,210
0,2019,7,58,340
0,2006,7,715,227
1,2015,13,207,418
0,1992,6,26,165
0,2016,11,353,279
0,1981,8,600,160
0,1996,8,600,194
1,2017,9,433,235
0,2016,5,45,39
1,2018,12,733,289
0,2002,6,600,124
0,2019,11,600,36
0,2015,5,305,328
0,2011,11,485,216
0,2018,9,251,197
0,2014,11,295,371
0,2014,11,533,325
1,2018,11,433,378
0,2019,11,600,200
0,2015,11,147,327
0,2014,11,254,315
1,2019,13,251,418
0,2018,14,251,120
0,2017,11,600,321
0,2014,12,251,197
1,2020,13,705,419
0,2007,8,600,183
0,1972,8,600,17
0,2006,7,600,60
1,2016,12,503,102
0,1999,7,600,182
0,2016,9,272,325
1,2020,11,600,231
0,2017,11,600,271
0,2017,11,600,282
0,2016,10,600,271
0,1977,12,251,315
1,2018,9,733,408
0,2007,8,715,311
0,2017,8,618,321
0,2016,8,709,196
0,2016,11,108,39
0,1980,8,239,52
1,2010,12,600,418
0,1999,12,251,324
0,2008,9,251,322
0,2011,8,653,227
1,1993,11,586,493
0,2014,11,251,54
0,2015,11,162,371
0,1999,3,600,120
0,2005,3,600,120
0,2013,9,150,214
0,2016,14,600,120
0,2017,9,600,271
0,2010,12,251,328
0,2016,11,600,316
0,2007,6,246,124
0,1991,6,664,124
0,1990,6,733,20
0,2010,12,251,216
0,2016,14,685,120
0,2017,11,7,322
0,2015,11,239,315
1,2010,12,340,387
0,2003,8,657,60
0,2009,7,659,60
0,2015,12,162,278
0,2017,11,600,345
0,2016,12,251,217
0,2012,11,552,53
1,2015,14,251,429
1,2019,11,251,507
1,2018,11,600,288
0,2016,11,600,286
0,2016,11,347,39
0,2018,9,58,278
0,2015,8,600,340
1,2010,12,733,408
0,2016,14,58,120
0,2005,6,600,120
0,2011,6,694,120
0,2007,11,2,326
0,2016,11,433,39
0,1995,7,600,200
0,2005,8,600,341
0,2019,6,161,124
0,2019,11,600,271
0,2010,9,150,197
0,2015,11,454,197
0,2013,8,86,24
0,2000,8,618,0
0,2016,8,177,0
0,2016,8,586,345
1,2009,9,733,443
0,2017,9,600,305
0,2015,11,503,182
0,2016,11,600,271
0,1993,9,239,52
0,2018,11,600,355
0,1942,9,600,170
1,2012,11,733,408
1,2016,12,45,291
1,2011,9,503,102
1,2015,12,503,114
0,2018,11,600,271
0,2016,11,600,341
0,2015,8,86,345
0,2016,8,600,339
1,2001,10,503,100
0,2016,9,600,271
1,2011,11,503,99
0,2010,8,600,60
0,2015,11,162,325
0,2010,7,600,27
0,2009,7,600,463
0,2016,7,620,345
0,2008,7,586,315
0,2007,8,600,340
0,2019,11,600,320
0,2017,7,281,140
0,2006,7,600,200
0,2017,9,366,325
0,2005,7,637,60
0,2007,7,600,194
0,2013,11,733,214
0,1983,9,239,39
0,2017,7,629,355
0,2019,11,600,359
0,2017,9,296,315
1,2018,11,251,381
0,2014,8,58,340
0,1977,6,600,267
0,2017,11,600,286
0,2017,12,600,306
0,2017,11,150,39
0,2016,9,366,328
0,2016,8,600,355
1,2017,9,15,381
0,2010,11,150,324
0,2016,9,459,328
0,2015,11,344,315
0,2013,6,586,306
0,2016,12,600,124
0,1965,9,600,171
1,2011,12,503,100
0,2010,8,600,314
0,2018,9,600,227
0,2016,7,58,196
0,2013,11,298,326
0,2011,9,150,220
0,1996,8,600,355
0,2013,6,600,124
0,1994,8,600,33
0,1970,12,392,187
0,1992,8,561,179
1,2016,12,600,297
0,2015,8,586,182
0,2009,9,251,322
0,2011,11,272,325
0,1982,6,715,120
0,2018,11,251,322
0,2016,11,503,50
0,2015,11,15,305
0,2017,11,35,286
0,2006,8,664,340
0,2017,9,4,322
0,2017,9,600,355
0,2017,12,314,277
0,2012,8,600,355
1,2013,9,317,75
0,2018,9,600,271
0,2015,11,600,354
0,2009,12,272,322
0,2016,11,664,508
1,2011,11,58,405
0,2016,8,600,305
0,2005,7,600,20
0,2007,8,600,20
0,2015,11,564,322
1,2016,12,600,288
0,2015,8,600,314
0,2017,11,600,358
0,1981,11,600,169
0,2016,8,586,333
0,2016,8,600,342
1,2012,11,503,98
0,2015,11,503,278
0,2018,11,600,210
0,2010,8,600,339
0,2009,9,366,349
0,2009,8,600,341
0,2014,9,663,314
0,2019,11,45,214
0,1996,6,600,182
1,2016,11,503,98
0,1978,8,239,32
0,1994,6,600,124
0,2000,6,600,131
0,1975,11,239,39
0,2008,7,629,60
0,2017,11,600,271
0,2017,8,522,52
0,2014,11,503,341
0,2016,7,661,305
0,2016,12,361,286
0,2013,8,600,340
1,2007,12,368,291
0,2003,9,272,197
0,2018,11,600,286
0,2019,11,600,321
0,2011,8,710,340
1,2016,10,251,289
0,2018,11,295,343
0,2017,7,600,200
0,2016,11,600,321
0,2009,8,600,182
0,2014,9,597,306
0,2015,9,728,306
0,2015,9,733,306
0,2014,9,733,306
0,2018,11,433,39
1,2018,12,503,114
0,1979,9,251,16
0,2005,8,603,36
1,2013,5,503,97
0,2011,7,600,20
1,2013,11,600,482
0,2017,8,600,341
0,2008,7,600,355
0,2017,9,445,138
0,2018,11,58,271
0,2011,7,600,305
0,2017,11,58,341
0,2015,11,441,322
0,2017,11,600,314
0,2016,8,600,0
0,2005,9,485,202
1,2015,12,733,374
0,2016,9,600,271
1,2015,12,251,381
0,2013,12,251,280
0,2017,8,58,60
0,2014,6,672,194
1,2015,12,503,102
0,2018,7,586,0
0,2016,7,600,286
0,2009,7,514,60
0,2014,11,340,369
0,2018,10,134,120
0,2018,6,600,124
0,1995,6,600,137
0,2009,8,600,194
0,2016,11,503,328
0,2018,11,503,322
0,2009,7,600,227
1,2018,11,503,96
0,2015,11,600,345
1,2008,11,733,231
0,2011,7,528,322
0,2015,9,162,278
1,2010,12,600,292
0,2007,7,600,200
1,2010,14,257,418
0,2013,12,272,322
0,2017,7,600,340
1,2019,12,733,442
0,2010,8,587,322
1,2017,11,433,379
0,2006,6,600,334
0,2017,6,600,144
0,2016,11,41,278
0,1992,8,15,171
0,2010,7,206,345
0,2016,8,600,305
0,2018,11,45,214
0,2014,12,503,271
0,2018,9,600,271
0,2019,6,600,339
0,2017,11,600,271
0,2016,9,251,197
1,2013,9,733,241
0,2017,8,86,208
0,2018,6,600,137
0,2015,6,176,120
0,2006,8,212,328
1,2015,9,600,262
0,2015,8,289,217
0,2017,8,279,346
0,2019,12,600,274
0,1974,8,600,166
0,2008,6,600,201
0,2014,7,142,278
0,2003,7,365,60
0,2002,7,365,60
0,2008,7,548,230
0,2016,9,503,278
0,1982,9,392,322
0,1993,9,239,218
0,2017,12,607,271
1,2012,12,598,102
0,2009,9,600,285
0,1998,7,656,58
0,1999,8,600,60
0,2003,8,600,60
0,2003,8,600,60
0,2018,9,600,271
0,2017,11,433,322
0,1944,12,600,170
0,2009,8,715,182
1,2015,9,600,495
0,2016,11,134,315
0,2016,8,618,342
0,2015,11,361,305
1,2018,11,600,288
1,2017,11,467,406
0,2011,6,600,124
1,2015,11,503,96
0,2017,12,301,324
0,1991,7,733,182
0,1988,7,600,183
0,1984,6,600,177
0,1944,9,600,170
1,2021,11,600,468
0,2018,11,58,212
1,2017,9,600,288
0,2016,9,212,278
0,2018,6,600,120
0,2014,8,600,196
0,2008,12,386,214
0,2010,7,600,20
0,2001,8,503,20
0,2016,5,503,316
0,1997,8,600,0
0,1993,7,600,340
0,2018,9,733,281
0,2012,7,600,194
0,2004,7,586,332
0,2013,8,212,39
0,2006,6,636,124
0,2014,3,600,120
0,2017,8,423,305
0,2012,6,586,124
0,2012,8,600,314
0,2015,11,251,328
0,2012,11,150,214
0,2004,3,600,120
0,2017,9,86,271
0,2004,11,433,197
0,2014,8,715,0
0,2004,6,636,227
0,2009,3,600,120
0,2017,11,433,39
0,2019,9,600,271
0,2006,7,600,305
0,2018,11,600,286
1,2009,12,58,297
0,2008,12,272,140
0,1997,7,653,340
1,2016,9,600,442
0,2010,12,251,278
1,2006,11,503,100
0,2015,12,625,286
0,2016,11,600,286
0,2017,9,600,286
0,2016,11,361,315
0,2015,9,733,322
1,2015,11,162,409
0,2016,11,581,346
0,2016,11,415,344
0,2011,9,150,325
0,2002,7,600,355
0,2014,8,503,322
0,2016,5,600,314
0,1994,7,600,0
1,2017,9,405,408
0,2016,11,503,280
0,2011,7,600,508
0,2014,8,30,371
0,2011,8,715,194
0,2015,8,600,314
0,2014,8,146,315
0,2012,7,15,196
0,2001,8,216,340
0,2015,7,600,305
0,2016,10,600,271
0,2019,6,647,124
0,2014,8,600,271
1,2015,12,600,288
0,2014,11,251,216
0,2017,11,600,305
0,1955,9,301,162
0,2014,7,600,463
0,2015,5,340,343
0,2013,9,272,325
0,2010,7,600,305
0,2016,7,600,59
0,2013,8,600,318
0,1978,11,392,315
0,2010,6,600,9
0,2019,11,503,278
0,2015,8,600,321
1,2017,9,600,288
0,2017,9,600,508
0,2015,11,503,278
0,2017,8,600,341
1,1989,14,618,418
0,2018,9,600,271
0,2009,8,715,0
0,1999,8,600,340
0,1974,8,600,268
0,2013,9,150,322
0,2016,9,600,196
0,2017,10,503,271
0,2002,7,714,60
0,2009,7,600,334
1,2016,11,600,231
0,2017,8,600,320
0,1996,8,600,508
0,2016,11,503,182
0,2015,8,600,508
0,2016,9,503,278
0,2002,7,600,20
1,1963,9,600,159
0,2009,8,600,227
0,2011,11,485,346
1,2017,11,733,413
1,2009,9,600,297
0,2016,11,39,322
0,2013,7,600,271
0,2015,7,600,355
1,2017,11,600,288
0,2015,9,150,39
1,2007,9,600,288
0,2014,8,30,322
0,2007,6,364,120
0,1998,7,600,230
0,2006,12,386,346
0,2017,9,366,217
0,2015,8,517,342
0,2018,9,600,355
1,2010,11,105,389
0,2016,11,503,278
0,2016,12,295,195
0,2017,11,162,322
0,1999,7,586,0
0,2018,12,503,271
0,2017,9,58,508
1,2009,12,480,389
0,2016,11,279,214
0,1985,9,239,25
0,2016,12,58,271
0,2017,9,251,325
0,1988,7,600,285
0,2016,9,600,271
1,2014,9,485,414
1,2015,9,433,375
0,2017,12,105,217
0,2015,5,38,280
0,2015,11,271,315
0,2017,11,485,56
0,2017,7,600,28
0,2011,14,618,120
0,2010,5,503,322
0,2010,5,506,322
0,2016,11,241,52
0,2010,9,733,197
0,2017,11,600,340
0,1947,12,600,170
1,2017,9,105,241
0,2016,9,105,328
0,2017,11,251,322
0,2013,9,251,197
1,2009,9,733,408
1,2014,9,733,232
0,2014,3,600,120
0,2018,9,600,319
1,2014,13,232,418
0,2016,9,732,271
0,1995,7,600,188
1,2015,11,503,95
1,2018,14,58,419
0,2017,9,516,280
0,2001,14,733,124
0,1997,7,586,0
1,2018,9,589,102
1,2018,11,600,442
0,2016,9,251,315
0,2001,7,600,200
0,2016,5,600,182
1,2016,11,733,381
0,2015,7,600,0
0,2007,11,251,315
0,2007,11,485,346
0,2016,11,433,46
0,1996,8,503,184
0,2008,7,600,340
0,2014,7,521,463
0,2014,8,512,321
0,2016,8,600,196
0,2017,10,503,273
0,2015,12,58,271
0,1990,7,600,185
0,1995,7,733,207
0,2001,6,600,207
0,2004,7,600,207
0,2015,7,429,207
0,2018,7,703,23
0,2016,8,503,305
0,1985,9,251,196
0,1995,12,251,39
0,2014,11,251,371
0,2019,11,600,285
0,2017,11,566,278
1,2017,11,405,408
0,2017,11,600,0
0,1969,3,600,171
0,2017,8,600,305
0,2015,8,600,314
0,2010,8,91,205
0,2012,12,251,308
0,1944,9,715,170
0,2013,6,600,124
0,2014,8,600,341
0,2010,9,320,278
1,1990,9,600,151
0,2018,11,600,345
1,2018,13,503,110
0,2015,9,251,322
0,2018,11,503,508
0,2016,8,58,318
0,2015,9,15,278
0,2008,8,640,286
0,2013,5,251,328
1,2015,9,485,390
0,2016,8,517,322
0,2006,6,600,124
0,2017,11,600,271
0,2017,9,600,35
0,2013,8,476,315
0,2016,7,58,9
0,1943,12,600,170
0,2012,7,542,196
0,2017,9,69,315
0,2011,9,150,371
0,2009,8,600,200
0,2017,11,251,315
0,2018,9,150,25
0,2016,8,600,0
0,2005,8,723,41
1,1995,10,600,418
0,2008,7,600,0
0,2016,9,251,39
0,2018,9,251,197
0,2016,9,600,271
0,2017,5,553,305
0,2015,7,600,305
0,2018,8,510,60
0,2016,12,600,271
0,2016,8,600,340
1,2013,14,733,418
0,2017,9,251,322
0,2014,9,251,322
0,2004,5,489,197
0,2018,9,251,328
0,2018,11,503,305
0,2013,11,378,52
0,2016,9,251,55
0,2015,11,251,322
0,2005,8,600,208
1,2017,9,733,408
0,2016,8,600,305
0,2017,12,503,271
0,2017,7,600,321
0,2007,8,618,0
0,2013,9,251,197
0,2011,7,668,305
0,2016,8,503,20
0,2014,9,150,343
0,2015,9,340,197
1,2014,11,392,289
0,2017,6,600,271
0,2018,10,612,271
0,2015,8,539,317
0,2018,9,600,508
0,2016,11,441,217
0,2018,8,600,314
0,2017,12,600,278
0,2015,11,602,196
0,1983,11,392,322
1,2012,11,600,483
0,2016,11,239,315
0,2015,11,251,214
0,2016,14,600,120
0,2014,8,640,314
0,2017,11,600,205
0,1967,11,392,173
0,2019,11,733,286
0,2017,9,105,197
1,2016,9,489,406
1,2012,9,480,389
0,2000,7,600,355
0,2017,9,503,271
0,2018,9,600,340
0,2002,8,272,325
1,2017,12,600,493
0,2013,5,554,278
0,2016,9,385,278
0,2000,7,234,22
0,2017,8,600,182
0,2015,8,600,196
0,2018,11,503,463
0,2016,11,503,213
0,2017,11,600,283
0,1967,8,600,172
1,2011,9,480,389
0,2016,9,503,271
0,2016,11,70,271
0,1943,12,600,271
1,2015,12,503,102
1,2013,12,503,102
0,1999,7,600,28
0,2018,7,600,314
0,2017,11,503,281
0,1971,3,639,122
0,2017,9,195,278
1,2016,10,600,442
0,1981,5,15,171
1,2014,11,489,412
0,2010,8,600,314
0,2014,8,600,196
0,2019,9,600,137
0,2017,11,58,314
0,2016,8,600,320
0,2019,11,600,285
0,2006,7,600,36
1,2017,12,503,99
0,2015,12,733,438
0,2013,11,600,345
0,2015,9,378,217
0,2016,11,251,322
0,1943,12,600,271
0,1994,7,600,0
0,2017,8,86,341
0,2002,7,600,63
0,2005,7,600,0
0,2001,8,340,315
0,2008,11,251,315
0,2001,9,251,325
0,2011,9,251,324
0,2013,9,251,25
0,2006,12,251,197
0,2018,9,152,315
1,2018,12,251,405
0,2014,6,165,124
0,2010,12,485,361
0,2012,12,485,361
0,2015,12,485,361
1,2015,14,600,86
0,2016,14,320,66
0,2016,7,600,205
1,2016,13,733,418
0,2015,13,407,120
1,2016,14,733,418
0,2017,10,503,120
0,2017,12,600,227
0,2015,11,127,322
0,2009,12,386,197
0,2008,16,600,20
0,2011,8,600,196
0,1973,5,239,52
0,2005,6,600,124
0,2016,9,154,315
1,2015,14,318,86
1,2016,12,489,408
1,2016,14,650,418
0,2014,11,251,197
0,2009,9,251,322
1,2012,12,378,390
0,2015,11,497,328
0,2007,8,600,266
1,2018,14,733,420
0,2009,8,600,204
0,2006,6,600,124
0,2015,9,251,324
